year,month,date,time,accident_type,day,hit_run,light_condition,severity,speed_zone,longitude,latitude,node_type,lga,state_div,total_persons,fatality,males,females,passengers,old_driver,young_driver,alcohol
2018,March,13/3/18,08.10.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,60 km/hr,144.26318,-36.76097,Intersection,BENDIGO,Country,2,0,0,1,0,0,0,No
2018,March,13/3/18,08.40.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,145.48421,-38.0617,Intersection,CARDINIA,Metro,2,0,1,1,0,0,0,No
2018,March,13/3/18,11.10.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,144.76009,-36.13151,Intersection,CAMPASPE,Country,2,0,2,0,0,1,0,No
2018,March,13/3/18,08.55.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,144.98818,-37.85408,Intersection,STONNINGTON,Metro,2,0,2,0,0,0,0,No
2018,March,13/3/18,13.50.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,70 km/hr,145.00851,-37.65023,Intersection,WHITTLESEA,Metro,4,0,2,1,2,0,0,No
2018,March,13/3/18,08.17.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.76208,-37.84071,Intersection,WYNDHAM,Metro,4,0,1,3,1,0,0,No
2018,March,13/3/18,07.30.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,145.07294,-37.99048,Non-Intersection,KINGSTON,Metro,3,0,2,1,0,0,0,No
2018,March,13/3/18,11.45.00,Collision with object,Tuesday,No,Day,Serious injury accident,100 km/hr,147.20636,-36.66231,Non-Intersection,ALPINE,Country,1,0,1,0,0,0,0,No
2018,March,13/3/18,16.00.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,144.26384,-38.31574,Intersection,SURF COAST,Country,2,0,2,0,0,1,0,No
2018,March,13/3/18,15.49.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,50 km/hr,144.55463,-37.71111,Non-Intersection,MELTON,Metro,2,0,2,0,0,0,0,No
2018,March,13/3/18,17.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,70 km/hr,144.34201,-38.19699,Intersection,GEELONG,Country,4,0,1,3,1,1,1,No
2018,March,13/3/18,19.30.00,Struck animal,Tuesday,No,Dusk/Dawn,Serious injury accident,100 km/hr,145.75516,-38.62663,Non-Intersection,BASS COAST,Country,4,0,3,1,0,0,0,No
2018,March,13/3/18,20.15.00,Collision with vehicle,Monday,No,Dark,Serious injury accident,70 km/hr,144.3528,-38.12316,Intersection,GEELONG,Country,6,0,3,3,4,0,1,No
2018,March,13/3/18,16.48.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,70 km/hr,145.0092,-37.69463,Non-Intersection,WHITTLESEA,Metro,3,0,2,0,0,0,0,No
2018,March,13/3/18,21.00.00,Collision with object,Tuesday,No,Dark,Serious injury accident,100 km/hr,145.43184,-36.07458,Non-Intersection,MOIRA,Country,1,0,0,1,0,0,0,No
2018,March,13/3/18,15.25.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.29191,-36.7573,Intersection,BENDIGO,Country,3,0,1,2,1,0,1,No
2018,March,14/3/18,18.50.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Other injury accident,70 km/hr,145.00908,-37.90015,Non-Intersection,GLEN EIRA,Metro,2,0,2,0,0,0,1,No
2018,March,14/3/18,17.39.00,Struck pedestrian,Wednesday,No,Day,Other injury accident,60 km/hr,144.97763,-37.80316,Non-Intersection,YARRA RANGES,Metro,3,0,0,3,0,0,0,No
2018,March,14/3/18,15.00.00,Collision with vehicle,Wednesday,No,Day,Fatal accident,60 km/hr,141.5577,-38.3035,Non-Intersection,GLENELG,Country,7,1,3,1,3,0,0,No
2018,March,14/3/18,15.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,145.05008,-37.92481,Non-Intersection,GLEN EIRA,Metro,2,0,0,2,0,0,0,No
2018,March,14/3/18,06.30.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.10184,-38.02726,Non-Intersection,KINGSTON,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,15.10.00,Collision with object,Wednesday,No,Day,Serious injury accident,100 km/hr,145.05039,-37.31319,Non-Intersection,MITCHELL,Country,1,0,0,1,0,0,0,No
2018,March,14/3/18,09.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,144.96762,-37.81785,Non-Intersection,MELBOURNE,Metro,3,0,1,1,1,0,0,No
2018,March,14/3/18,18.47.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Other injury accident,50 km/hr,145.24458,-38.07601,Intersection,CASEY,Metro,3,0,2,1,1,0,0,No
2018,March,14/3/18,16.25.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,144.91914,-37.63113,Intersection,HUME,Metro,3,0,2,1,1,0,0,No
2018,March,14/3/18,18.17.00,Vehicle overturned,Wednesday,No,Day,Serious injury accident,50 km/hr,145.01848,-37.65605,Off Road,WHITTLESEA,Metro,1,0,1,0,0,0,0,No
2018,March,14/3/18,19.27.00,Struck pedestrian,Wednesday,No,Dusk/Dawn,Other injury accident,60 km/hr,144.87997,-37.84216,Non-Intersection,HOBSONS BAY,Metro,2,0,0,2,0,0,0,No
2018,March,14/3/18,17.15.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,100 km/hr,147.2194,-36.45626,Non-Intersection,TOWONG,Country,5,0,4,1,2,0,0,No
2018,March,14/3/18,19.15.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,142.49282,-38.38363,Intersection,WARRNAMBOOL,Country,3,0,2,1,1,0,1,No
2018,March,14/3/18,19.15.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Serious injury accident,60 km/hr,145.07576,-37.80253,Non-Intersection,BOROONDARA,Metro,2,0,2,0,0,0,0,No
2018,March,14/3/18,20.30.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,100 km/hr,145.1817,-36.45479,Intersection,SHEPPARTON,Country,2,0,2,0,0,0,1,No
2018,March,14/3/18,16.00.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.9632,-37.82418,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,March,14/3/18,19.40.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.02472,-37.93309,Intersection,BAYSIDE,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,20.53.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,60 km/hr,144.78856,-37.74296,Intersection,BRIMBANK,Metro,6,0,2,1,3,0,1,No
2018,March,14/3/18,15.30.00,Struck pedestrian,Wednesday,No,Day,Other injury accident,40 km/hr,145.06822,-37.88068,Non-Intersection,STONNINGTON,Metro,2,0,2,0,0,0,0,No
2018,March,14/3/18,09.15.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,100 km/hr,145.39948,-38.143,Intersection,CARDINIA,Metro,2,0,2,0,0,0,0,No
2018,March,14/3/18,07.14.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,144.98143,-37.78305,Intersection,YARRA RANGES,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,21.25.00,Collision with vehicle,Tuesday,No,Dark,Serious injury accident,60 km/hr,144.24514,-36.75981,Intersection,BENDIGO,Country,3,0,2,0,1,0,1,No
2018,March,14/3/18,06.35.00,Collision with vehicle,Wednesday,No,Dark,Other injury accident,80 km/hr,145.18618,-37.81743,Intersection,WHITEHORSE,Metro,3,0,1,2,0,0,0,No
2018,March,14/3/18,10.00.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,144.97943,-37.79264,Non-Intersection,YARRA RANGES,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,10.25.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,145.09123,-37.72991,Non-Intersection,BANYULE,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,11.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,142.1554,-34.19087,Intersection,MILDURA,Country,3,0,0,3,1,0,1,No
2018,March,14/3/18,08.53.00,Struck pedestrian,Wednesday,No,Day,Serious injury accident,50 km/hr,144.96138,-37.82539,Non-Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,13.00.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,50 km/hr,145.22233,-37.9611,Intersection,DANDENONG,Metro,2,0,1,1,0,0,0,No
2018,March,14/3/18,11.20.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,70 km/hr,145.47318,-38.08126,Off Road,CARDINIA,Metro,3,0,2,1,1,0,0,No
2018,March,14/3/18,11.10.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,144.93038,-37.6518,Intersection,HUME,Metro,2,0,1,1,0,1,0,No
2018,March,14/3/18,08.00.00,Collision with object,Wednesday,No,Day,Other injury accident,80 km/hr,145.51683,-37.73186,Non-Intersection,YARRA RANGES,Metro,1,0,0,1,0,0,0,Yes
2018,March,15/3/18,18.00.00,Collision with vehicle,Wednesday,No,Dusk/Dawn,Other injury accident,80 km/hr,144.93158,-37.64089,Non-Intersection,HUME,Metro,4,0,3,1,0,0,1,No
2018,March,15/3/18,04.30.00,Collision with object,Thursday,No,Dark,Serious injury accident,70 km/hr,144.82662,-37.72451,Non-Intersection,BRIMBANK,Metro,1,0,1,0,0,0,0,No
2018,March,15/3/18,08.25.00,Collision with vehicle,Thursday,No,Day,Other injury accident,40 km/hr,147.08356,-38.10032,Intersection,WELLINGTON,Country,2,0,2,0,0,0,0,No
2018,March,15/3/18,06.48.00,Collision with vehicle,Thursday,No,Dark,Serious injury accident,80 km/hr,145.21384,-37.95192,Non-Intersection,DANDENONG,Metro,5,0,4,1,2,0,1,No
2018,March,15/3/18,08.45.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,70 km/hr,144.70089,-37.74261,Intersection,MELTON,Metro,2,0,0,2,0,0,1,No
2018,March,15/3/18,08.20.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.7294,-37.89209,Intersection,WYNDHAM,Metro,3,0,2,1,1,0,1,No
2018,March,15/3/18,11.40.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.28119,-38.03011,Non-Intersection,CASEY,Metro,2,0,1,1,0,0,1,No
2018,March,15/3/18,09.01.00,Struck pedestrian,Wednesday,Yes,Day,Other injury accident,40 km/hr,145.05511,-37.96848,Non-Intersection,KINGSTON,Metro,2,0,2,0,0,0,1,No
2018,March,15/3/18,09.50.00,Collision with object,Thursday,No,Day,Other injury accident,50 km/hr,144.87632,-37.77446,Intersection,MARIBYRNONG,Metro,2,0,1,1,0,0,0,No
2018,March,15/3/18,16.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.90333,-37.80712,Intersection,MARIBYRNONG,Metro,5,0,2,3,3,0,0,No
2018,March,15/3/18,08.15.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.01085,-37.90785,Intersection,BAYSIDE,Metro,2,0,2,0,0,0,1,No
2018,March,15/3/18,16.26.00,Collision with vehicle,Thursday,No,Day,Other injury accident,40 km/hr,144.967,-37.80867,Non-Intersection,MELBOURNE,Metro,2,0,0,2,0,0,0,No
2018,March,15/3/18,16.20.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.98721,-37.91659,Non-Intersection,BAYSIDE,Metro,2,0,1,1,0,0,1,No
2018,March,15/3/18,16.25.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.2017,-38.03403,Intersection,DANDENONG,Metro,2,0,1,1,0,0,0,No
2018,March,15/3/18,17.55.00,Struck pedestrian,Wednesday,No,Day,Serious injury accident,80 km/hr,145.27905,-38.08258,Intersection,CASEY,Metro,2,0,1,1,0,0,0,No
2018,March,15/3/18,13.25.00,Collision with object,Wednesday,No,Day,Other injury accident,80 km/hr,145.19018,-37.06719,Non-Intersection,MITCHELL,Country,1,0,1,0,0,0,0,No
2018,March,15/3/18,15.55.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,60 km/hr,144.33702,-38.08138,Intersection,GEELONG,Country,2,0,2,0,0,0,0,No
2018,March,15/3/18,18.05.00,Collision with object,Thursday,No,Day,Serious injury accident,100 km/hr,144.95802,-37.4765,Non-Intersection,MITCHELL,Country,1,0,1,0,0,0,0,Yes
2018,March,15/3/18,21.20.00,Struck pedestrian,Thursday,No,Dark,Serious injury accident,80 km/hr,145.24365,-37.85275,Intersection,KNOX,Metro,2,0,1,1,0,0,0,No
2018,March,15/3/18,20.43.00,Collision with vehicle,Thursday,No,Dark,Serious injury accident,60 km/hr,144.96206,-37.82779,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,March,15/3/18,22.30.00,Collision with vehicle,Thursday,Yes,Dark,Other injury accident,60 km/hr,144.99483,-37.79017,Non-Intersection,YARRA RANGES,Metro,3,0,1,2,0,0,1,No
2018,March,15/3/18,20.45.00,Collision with object,Thursday,No,Dark,Serious injury accident,100 km/hr,145.91798,-36.43465,Non-Intersection,BENALLA,Country,1,0,0,1,0,0,1,No
2018,March,15/3/18,22.06.00,Struck pedestrian,Thursday,No,Dark,Serious injury accident,40 km/hr,144.97035,-37.81438,Non-Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,March,15/3/18,15.15.00,No collision and no object struck,Wednesday,No,Day,Serious injury accident,50 km/hr,145.31218,-38.22039,Non-Intersection,CASEY,Metro,1,0,1,0,0,0,0,Yes
2018,March,15/3/18,11.25.00,Collision with object,Thursday,No,Day,Other injury accident,60 km/hr,143.91315,-37.6458,Intersection,BALLARAT,Country,1,0,0,1,0,0,0,No
2018,March,15/3/18,16.45.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,60 km/hr,144.96213,-37.76705,Intersection,MORELAND,Metro,2,0,1,1,0,0,0,No
2018,March,15/3/18,15.45.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,60 km/hr,145.05002,-38.24732,Off Road,MORNINGTON PENINSULA,Metro,2,0,2,0,0,0,0,No
2018,March,15/3/18,16.40.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.74162,-37.73098,Intersection,MELTON,Metro,2,0,0,2,0,0,0,No
2018,March,15/3/18,19.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.28782,-38.06699,Intersection,CASEY,Metro,2,0,2,0,0,0,2,No
2018,March,15/3/18,16.30.00,Vehicle overturned,Thursday,No,Day,Other injury accident,100 km/hr,144.17636,-38.0042,Non-Intersection,GOLDEN PLAINS,Country,1,0,1,0,0,0,0,No
2018,March,16/3/18,00.30.00,Collision with object,Friday,No,Dark,Serious injury accident,60 km/hr,145.38191,-37.81528,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,0,No
2018,March,16/3/18,07.30.00,No collision and no object struck,Friday,No,Day,Other injury accident,40 km/hr,144.93985,-37.84129,Non-Intersection,PORT PHILLIP,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,07.30.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,144.35537,-38.08379,Intersection,GEELONG,Country,2,0,0,2,0,0,1,No
2018,March,16/3/18,06.55.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,145.06047,-37.82162,Intersection,BOROONDARA,Metro,3,0,2,1,0,0,1,No
2018,March,16/3/18,08.14.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.1525,-37.85004,Intersection,WHITEHORSE,Metro,4,0,2,1,2,0,0,No
2018,March,16/3/18,10.00.00,Vehicle overturned,Friday,No,Day,Other injury accident,50 km/hr,142.49403,-38.38197,Intersection,WARRNAMBOOL,Country,1,0,1,0,0,0,0,No
2018,March,16/3/18,10.45.00,Struck pedestrian,Thursday,No,Day,Other injury accident,50 km/hr,145.06365,-38.23212,Non-Intersection,MORNINGTON PENINSULA,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,11.25.00,Collision with object,Friday,No,Day,Serious injury accident,60 km/hr,145.29062,-37.79574,Non-Intersection,MAROONDAH,Metro,1,0,1,0,0,1,0,No
2018,March,16/3/18,12.05.00,Vehicle overturned,Friday,No,Day,Other injury accident,100 km/hr,145.88515,-38.14042,Non-Intersection,BAW BAW,Country,2,0,1,1,0,0,0,No
2018,March,16/3/18,11.59.00,Collision with vehicle,Friday,No,Day,Serious injury accident,60 km/hr,145.01341,-37.68275,Intersection,WHITTLESEA,Metro,4,0,1,3,2,0,0,No
2018,March,16/3/18,08.00.00,Collision with vehicle,Friday,No,Day,Other injury accident,40 km/hr,144.76613,-37.69474,Intersection,BRIMBANK,Metro,4,0,2,2,2,0,0,No
2018,March,16/3/18,13.05.00,Struck pedestrian,Friday,No,Day,Other injury accident,50 km/hr,143.66945,-38.75703,Non-Intersection,COLAC OTWAY,Country,2,0,1,1,0,1,0,No
2018,March,16/3/18,11.41.00,Struck pedestrian,Friday,No,Day,Other injury accident,50 km/hr,144.58314,-37.6832,Intersection,MELTON,Metro,2,0,0,2,0,0,0,No
2018,March,16/3/18,14.57.00,Collision with vehicle,Thursday,No,Day,Other injury accident,50 km/hr,145.28577,-37.85978,Intersection,KNOX,Metro,3,0,1,2,1,0,1,No
2018,March,16/3/18,13.00.00,No collision and no object struck,Friday,No,Day,Serious injury accident,80 km/hr,145.17279,-38.09948,Intersection,FRANKSTON,Metro,2,0,1,1,0,0,0,No
2018,March,16/3/18,16.10.00,Vehicle overturned,Thursday,No,Day,Serious injury accident,70 km/hr,144.99318,-37.76068,Intersection,DAREBIN,Metro,3,0,1,2,0,0,0,No
2018,March,16/3/18,16.00.00,Vehicle overturned,Friday,No,Day,Other injury accident,110 km/hr,146.44813,-36.21613,Non-Intersection,WANGARATTA,Country,3,0,1,2,2,0,1,No
2018,March,16/3/18,16.28.00,No collision and no object struck,Friday,No,Day,Other injury accident,80 km/hr,145.16119,-38.10925,Intersection,FRANKSTON,Metro,1,0,1,0,0,0,0,No
2018,March,16/3/18,17.15.00,Collision with object,Friday,No,Day,Other injury accident,100 km/hr,145.46586,-37.64955,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,1,No
2018,March,16/3/18,17.50.00,Collision with vehicle,Friday,No,Day,Other injury accident,80 km/hr,145.00468,-37.89569,Non-Intersection,GLEN EIRA,Metro,4,0,2,1,1,0,2,No
2018,March,16/3/18,18.15.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.16859,-38.22462,Non-Intersection,MORNINGTON PENINSULA,Metro,2,0,1,1,0,0,0,No
2018,March,16/3/18,17.35.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,145.05398,-37.82898,Intersection,BOROONDARA,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,19.20.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,60 km/hr,144.99508,-37.7857,Non-Intersection,YARRA RANGES,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,16.40.00,Collision with object,Friday,No,Day,Serious injury accident,60 km/hr,145.03635,-37.67068,Non-Intersection,WHITTLESEA,Metro,1,0,1,0,0,0,1,Yes
2018,March,16/3/18,22.40.00,Collision with object,Thursday,No,Dark,Serious injury accident,60 km/hr,146.26491,-38.17674,Intersection,LATROBE,Country,1,0,1,0,0,0,0,No
2018,March,16/3/18,08.18.00,Collision with vehicle,Friday,Yes,Day,Other injury accident,60 km/hr,145.06986,-37.79259,Non-Intersection,BOROONDARA,Metro,2,0,1,0,0,0,0,No
2018,March,16/3/18,17.45.00,Collision with vehicle,Friday,No,Day,Other injury accident,40 km/hr,144.9689,-37.82933,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,15.40.00,Struck pedestrian,Friday,No,Day,Other injury accident,50 km/hr,145.05973,-37.76945,Non-Intersection,BANYULE,Metro,2,0,2,0,0,0,0,No
2018,March,16/3/18,22.45.00,Collision with vehicle,Friday,No,Dark,Other injury accident,80 km/hr,145.22732,-37.81045,Intersection,MAROONDAH,Metro,2,0,1,1,0,0,2,No
2018,March,16/3/18,19.01.00,Collision with vehicle,Thursday,No,Day,Serious injury accident,60 km/hr,145.02994,-37.67977,Non-Intersection,WHITTLESEA,Metro,3,0,1,2,0,0,0,No
2018,March,16/3/18,23.30.00,Struck pedestrian,Thursday,Yes,Dark,Other injury accident,50 km/hr,145.00124,-37.75476,Intersection,DAREBIN,Metro,2,0,2,0,0,0,1,No
2018,March,16/3/18,16.10.00,Collision with vehicle,Thursday,No,Day,Other injury accident,70 km/hr,144.70379,-37.75293,Non-Intersection,MELTON,Metro,2,0,1,1,0,0,1,No
2018,March,16/3/18,16.45.00,Collision with vehicle,Thursday,Yes,Day,Other injury accident,60 km/hr,144.95745,-37.80058,Intersection,MELBOURNE,Metro,3,0,0,2,1,0,0,No
2018,March,17/3/18,14.39.00,Collision with vehicle,Saturday,Yes,Day,Serious injury accident,60 km/hr,144.97662,-37.78827,Non-Intersection,YARRA RANGES,Metro,2,0,1,0,0,0,0,No
2018,March,17/3/18,03.33.00,Collision with object,Saturday,No,Dark,Other injury accident,100 km/hr,145.11908,-37.8913,Non-Intersection,MONASH,Metro,2,0,1,1,1,0,0,No
2018,March,17/3/18,16.00.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,145.13563,-38.14668,Non-Intersection,FRANKSTON,Metro,2,0,0,2,0,0,1,No
2018,March,17/3/18,08.45.00,Collision with vehicle,Saturday,No,Day,Other injury accident,60 km/hr,145.36676,-37.90884,Non-Intersection,YARRA RANGES,Metro,4,0,2,2,0,0,0,No
2018,March,17/3/18,13.32.00,Collision with vehicle,Saturday,No,Day,Serious injury accident,60 km/hr,145.0208,-37.6978,Intersection,DAREBIN,Metro,2,0,1,1,0,0,0,No
2018,March,17/3/18,07.20.00,Collision with vehicle,Saturday,No,Day,Other injury accident,60 km/hr,144.94,-37.84423,Non-Intersection,PORT PHILLIP,Metro,2,0,2,0,0,0,0,No
2018,March,17/3/18,05.20.00,Collision with object,Saturday,No,Dark,Fatal accident,60 km/hr,144.41533,-38.01954,Non-Intersection,GEELONG,Country,1,1,1,0,0,0,0,No
2018,March,17/3/18,08.30.00,Collision with vehicle,Friday,No,Day,Serious injury accident,70 km/hr,145.14594,-37.81756,Intersection,WHITEHORSE,Metro,2,0,1,1,0,0,0,No
2018,March,17/3/18,08.50.00,Collision with vehicle,Friday,No,Day,Other injury accident,70 km/hr,145.13359,-37.63183,Non-Intersection,NILLUMBIK,Metro,2,0,1,1,0,0,1,No
2018,March,17/3/18,09.40.00,Collision with vehicle,Saturday,No,Day,Other injury accident,60 km/hr,145.96681,-36.56019,Intersection,BENALLA,Country,2,0,2,0,0,0,0,No
2018,March,17/3/18,09.20.00,Vehicle overturned,Saturday,No,Day,Other injury accident,100 km/hr,144.87271,-36.26913,Non-Intersection,CAMPASPE,Country,2,0,1,1,1,0,0,No
2018,March,17/3/18,08.00.00,Collision with object,Saturday,No,Day,Other injury accident,70 km/hr,144.95625,-37.6761,Non-Intersection,HUME,Metro,2,0,1,1,0,0,1,No
2018,March,17/3/18,11.30.00,Collision with vehicle,Saturday,No,Day,Other injury accident,50 km/hr,145.17483,-37.95248,Intersection,DANDENONG,Metro,3,0,1,2,1,0,1,No
2018,March,17/3/18,11.45.00,Collision with vehicle,Saturday,No,Day,Other injury accident,80 km/hr,144.95511,-37.66973,Intersection,HUME,Metro,5,0,3,2,1,0,1,No
2018,March,17/3/18,15.20.00,Collision with object,Saturday,No,Day,Other injury accident,80 km/hr,146.44442,-37.89232,Non-Intersection,BAW BAW,Country,1,0,1,0,0,0,0,No
